user	item	rating	time
320	294	4	884748418
320	678	3	884748418
320	751	4	884748470
320	358	4	884748485
320	276	2	884748579
320	100	4	884748579
320	1	3	884748604
320	147	4	884748641
320	24	3	884748641
320	117	4	884748641
320	129	4	884748661
320	763	4	884748683
320	274	4	884748683
320	7	4	884748708
320	148	4	884748708
320	121	5	884748733
320	1047	4	884748733
320	123	4	884748750
320	472	3	884748750
320	597	3	884748774
320	405	4	884748774
320	742	4	884748800
320	240	3	884748818
320	546	4	884748818
320	284	4	884748818
320	685	4	884748839
320	410	4	884748839
320	118	1	884748868
320	1059	4	884748868
320	458	4	884748868
320	278	3	884748886
320	833	1	884748904
320	456	3	884748904
320	235	3	884748929
320	760	3	884748946
320	368	3	884748946
320	3	4	884748978
320	1011	3	884748978
320	1081	4	884748997
320	291	4	884749014
320	827	4	884749030
320	413	3	884749046
320	369	4	884749097
320	974	3	884749097
320	122	3	884749097
320	1215	1	884749097
320	1052	2	884749097
320	411	3	884749119
320	1291	3	884749172
320	56	5	884749227
320	172	4	884749227
320	210	5	884749227
320	50	4	884749227
320	96	5	884749255
320	79	4	884749255
320	174	4	884749255
320	11	4	884749255
320	176	4	884749255
320	195	5	884749255
320	183	4	884749255
320	233	4	884749281
320	403	4	884749281
320	232	4	884749281
320	2	4	884749281
320	62	4	884749306
320	92	5	884749306
320	226	4	884749306
320	679	4	884749306
320	4	3	884749306
320	385	4	884749327
320	89	4	884749327
320	568	4	884749327
320	431	5	884749327
320	68	5	884749327
320	808	4	884749359
320	82	3	884749359
320	177	5	884749360
320	849	4	884749360
320	161	4	884749360
320	184	5	884749360
320	188	4	884749360
320	566	3	884749384
320	27	3	884749384
320	570	4	884749384
320	550	5	884749384
320	33	4	884749385
320	576	3	884749411
320	231	2	884749411
320	399	3	884749411
320	1188	4	884749411
320	586	3	884749412
320	22	5	884749452
320	257	4	884749499
320	252	2	884749532
320	825	4	884749550
320	976	2	884749567
320	156	5	884750574
320	248	5	884750644
320	204	5	884750717
320	588	3	884750766
320	97	5	884750946
320	173	5	884750946
320	202	4	884750946
320	241	4	884750968
320	421	4	884750968
320	692	4	884750968
320	739	4	884750992
320	51	5	884750992
320	716	1	884750992
320	732	3	884751013
320	90	4	884751034
320	66	4	884751034
320	869	4	884751068
320	1041	3	884751084
320	185	4	884751141
320	17	5	884751190
320	800	4	884751190
320	159	4	884751190
320	54	4	884751209
320	77	3	884751246
320	164	4	884751246
320	470	5	884751263
320	769	3	884751288
320	38	4	884751288
320	554	4	884751288
320	771	3	884751316
320	572	3	884751316
320	1210	4	884751316
320	1522	3	884751316
320	552	4	884751336
320	1157	4	884751336
320	1090	3	884751376
320	627	4	884751418
320	95	3	884751418
320	625	4	884751439
320	71	3	884751439
320	99	4	884751440
320	1091	4	884751462
320	501	3	884751462
320	946	5	884751462
320	145	4	884751552
320	774	4	884751552
320	452	3	884751589
320	453	3	884751610
320	238	4	884751672
320	42	4	884751712
320	433	4	884751730
320	250	4	884751992
77	134	4	884752562
77	209	4	884752562
77	172	3	884752562
77	96	3	884752562
77	523	5	884752582
77	483	4	884752665
77	173	5	884752689
77	4	3	884752721
77	168	4	884752721
77	215	2	884752757
77	176	4	884752757
77	201	4	884752785
77	179	5	884752806
77	527	4	884752853
77	144	3	884752853
77	519	5	884752874
77	192	3	884752900
77	56	4	884752900
77	98	4	884752901
77	91	3	884752924
77	191	3	884752948
77	42	5	884752948
77	357	3	884752970
77	69	3	884752997
77	133	2	884752997
77	132	3	884753028
77	210	3	884753028
77	28	5	884753061
77	636	2	884753061
77	228	3	884753105
77	265	3	884753152
77	511	2	884753152
77	23	4	884753173
77	518	4	884753202
77	52	5	884753203
77	778	2	884753203
77	97	2	884753292
77	31	3	884753292
870	1014	2	884789665
648	904	2	884794555
58	1105	2	884794758
58	248	4	884794774
544	288	2	884795135
544	346	4	884795135
544	302	5	884795135
544	270	3	884795135
544	304	3	884795135
544	750	3	884795135
544	286	4	884795135
544	258	3	884795135
544	310	2	884795264
544	313	5	884795413
544	332	3	884795437
648	713	2	884795447
648	758	2	884795447
648	9	1	884795447
648	924	1	884795447
648	1626	1	884795447
648	15	1	884795447
544	292	4	884795470
544	749	4	884795471
544	331	3	884795516
544	327	2	884795516
544	1280	3	884795542
544	326	3	884795580
544	301	2	884795580
544	294	2	884795581
544	259	1	884795581
544	328	3	884795581
544	877	2	884795612
544	300	4	884795612
544	689	2	884795706
544	271	3	884795986
544	748	3	884795986
544	323	2	884796016
544	325	1	884796016
544	338	2	884796062
544	343	2	884796062
544	312	2	884796086
648	203	1	884796571
648	507	1	884796598
648	505	4	884796652
648	208	5	884796652
648	615	4	884796652
648	215	2	884796689
648	79	5	884796689
648	510	5	884796728
648	497	4	884796769
648	230	5	884796822
648	496	4	884796822
648	514	2	884796822
648	633	3	884796858
648	265	4	884796886
648	89	4	884797033
648	414	1	884797033
648	1050	4	884797033
648	168	5	884797068
940	286	3	884800898
940	319	2	884800944
940	310	3	884800966
940	301	3	884800988
940	683	3	884800988
940	347	3	884801024
940	271	2	884801053
940	264	1	884801053
940	315	4	884801125
940	289	3	884801144
940	751	3	884801227
940	358	1	884801227
940	343	2	884801246
940	258	5	884801316
940	321	4	884801316
940	302	4	884801316
940	269	4	884801316
940	300	5	884801316
940	313	5	884801316
940	294	4	884801316
940	678	4	884801316
940	272	4	884801316
940	259	4	884801316
487	347	2	884806595
344	286	3	884813183
344	315	5	884813342
344	678	2	884813365
344	245	3	884813365
344	306	5	884814359
344	304	3	884814359
344	303	4	884814359
344	313	3	884814359
344	302	5	884814359
344	269	4	884814359
344	258	3	884814359
344	311	4	884814359
344	268	3	884814359
344	896	4	884814359
344	210	4	884814401
344	647	4	884814401
344	50	5	884814401
344	537	4	884814432
344	283	4	884814432
344	357	5	884814432
344	169	5	884814457
344	119	5	884814457
344	1020	5	884814457
344	89	5	884814479
344	25	4	884814480
344	9	5	884814480
344	198	5	884814507
344	176	5	884814507
344	183	5	884814507
344	14	5	884814532
344	408	5	884814532
344	137	5	884814668
344	529	5	884814668
344	7	4	884814668
344	172	4	884814697
344	173	5	884814697
344	58	3	884814697
344	508	4	884814697
577	298	4	884819086
85	345	4	884820077
85	327	3	884820110
85	313	4	884820133
85	751	3	884820157
85	1173	4	884820209
833	302	3	884828670
833	346	5	884828744
851	346	5	884831499
524	1129	2	884832580
524	275	3	884832616
524	150	2	884832650
524	410	2	884832742
524	930	3	884832772
178	313	5	884836422
178	333	3	884836479
178	895	3	884836516
178	249	3	884836855
178	319	1	884836946
178	1048	2	884837073
178	625	3	884837073
178	210	5	884837073
178	244	1	884837126
178	246	4	884837324
178	268	4	884837324
178	1012	4	884837364
178	508	3	884837419
102	327	2	884870872
648	202	5	884881524
648	746	4	884881524
648	430	5	884881563
648	70	2	884881592
648	56	1	884881592
648	153	4	884881621
648	1110	3	884881621
648	154	5	884881621
648	4	1	884881646
648	393	4	884881679
648	502	5	884881679
648	88	4	884881679
648	49	2	884881679
648	33	1	884881722
648	72	4	884881722
648	428	2	884881754
805	1105	2	884881781
648	47	2	884881807
648	377	3	884881837
648	367	3	884881837
648	17	2	884882078
648	728	2	884882078
648	781	4	884882078
648	63	4	884882103
648	722	3	884882104
648	399	4	884882104
648	1041	3	884882192
648	67	4	884882192
648	386	4	884882192
648	585	3	884882234
648	94	5	884882234
648	40	4	884882234
648	1271	4	884882234
648	384	4	884882235
648	726	3	884882271
648	90	3	884882271
648	1003	4	884882375
648	410	2	884882375
648	110	3	884882407
648	167	4	884882407
648	862	1	884882441
648	780	1	884882501
648	1092	1	884882502
648	1072	2	884882527
648	364	5	884882528
648	1030	2	884882552
648	575	3	884882553
648	1029	2	884882636
648	997	1	884882636
648	174	5	884882664
648	187	3	884882664
648	431	5	884882664
648	188	5	884882664
648	177	5	884882702
648	566	4	884882702
648	228	5	884882702
648	684	4	884882702
648	2	4	884882742
648	39	3	884882742
648	82	5	884882742
648	161	3	884882802
648	550	4	884882802
648	403	4	884882802
648	229	4	884882802
648	679	3	884882802
648	38	5	884882803
648	227	3	884882803
648	62	5	884882916
648	576	4	884882916
648	636	4	884882916
648	226	4	884882916
648	68	1	884882916
648	665	2	884882987
648	449	3	884882987
648	578	4	884882987
648	231	2	884882987
648	797	3	884883031
648	810	4	884883031
648	391	3	884883031
648	29	2	884883149
648	373	3	884883149
648	586	3	884883149
648	1228	3	884883149
648	809	3	884883323
648	554	4	884883323
648	675	2	884883424
648	164	4	884883424
648	637	2	884883424
648	443	2	884883424
648	218	3	884883424
648	674	3	884883476
648	448	3	884883476
648	671	3	884883476
648	436	5	884883476
648	200	2	884883476
648	635	2	884883476
648	5	4	884883476
648	569	3	884883578
648	219	4	884883578
648	559	2	884883578
648	447	5	884883578
648	145	4	884883616
648	217	2	884883616
648	561	2	884883679
648	563	5	884883679
648	452	3	884883679
648	565	3	884883679
648	444	3	884883679
648	769	1	884883724
648	441	3	884883724
648	379	1	884883724
648	816	1	884883724
648	564	1	884883724
648	298	2	884884466
344	1137	3	884899339
344	129	4	884899346
344	19	4	884899346
344	124	5	884899346
344	1	3	884899372
344	222	4	884899372
344	275	4	884899397
344	628	4	884899442
344	151	5	884899719
344	471	3	884899719
344	459	4	884899741
344	125	3	884899741
344	713	3	884899742
344	117	3	884899767
344	111	4	884899767
344	13	3	884899768
344	274	2	884899768
344	284	3	884899768
344	291	3	884899791
344	845	3	884899791
344	121	3	884899792
344	280	3	884899815
344	1048	3	884899815
344	472	3	884899837
344	546	3	884899837
344	290	2	884899837
719	137	1	884899841
719	126	2	884900234
344	473	4	884900248
344	742	3	884900248
344	148	2	884900248
719	291	3	884900301
344	237	3	884900353
344	118	3	884900353
344	477	3	884900353
344	405	2	884900353
344	281	3	884900374
344	762	3	884900391
344	928	2	884900409
344	815	2	884900409
344	235	3	884900423
345	272	5	884900426
345	300	3	884900427
345	268	4	884900448
345	303	4	884900448
344	278	3	884900454
344	864	3	884900454
344	597	2	884900454
345	269	5	884900466
345	313	4	884900467
345	305	4	884900483
344	476	3	884900499
345	286	3	884900521
344	756	2	884900529
345	333	3	884900543
345	301	4	884900543
344	696	3	884900567
344	106	2	884900583
345	311	5	884900609
345	903	3	884900609
345	315	5	884900653
344	273	4	884900677
345	312	3	884900709
345	886	3	884900736
344	195	5	884900771
345	124	5	884900777
344	487	5	884900791
344	707	4	884900792
345	1117	4	884900810
344	64	5	884900818
344	215	3	884900818
345	221	5	884900899
345	9	4	884900976
344	174	5	884900993
344	79	4	884900993
344	663	5	884900993
344	588	5	884900993
345	508	4	884901000
344	12	5	884901024
344	204	4	884901024
344	181	3	884901047
344	228	4	884901047
344	694	5	884901093
344	69	2	884901093
344	479	4	884901093
344	175	5	884901110
344	86	4	884901129
344	97	3	884901156
344	462	2	884901156
344	216	4	884901156
344	486	4	884901156
344	22	3	884901180
344	202	4	884901180
344	95	4	884901180
344	98	4	884901180
344	494	4	884901210
344	45	5	884901210
344	463	4	884901210
344	478	4	884901210
344	4	4	884901235
344	660	3	884901235
344	684	3	884901249
344	11	3	884901270
344	208	5	884901290
344	1050	3	884901290
344	39	3	884901290
344	516	5	884901311
344	511	4	884901311
344	1172	4	884901311
344	203	4	884901328
344	196	4	884901328
344	213	4	884901351
344	559	3	884901351
344	73	3	884901371
344	71	3	884901371
345	132	5	884901371
344	451	4	884901403
344	88	3	884901403
344	530	4	884901403
344	716	3	884901403
344	568	5	884901419
344	431	3	884901469
344	372	4	884901469
345	678	2	884901497
345	325	1	884901497
345	559	1	884901497
345	294	3	884901497
345	748	2	884901497
345	288	3	884901497
345	289	3	884901497
345	332	1	884901497
345	879	2	884901497
345	245	2	884901497
344	385	2	884901503
344	83	4	884901503
344	972	4	884901503
344	433	4	884901517
344	5	3	884901533
344	367	5	884901560
344	70	3	884901561
344	421	2	884901561
344	26	3	884901561
344	708	4	884901561
345	462	5	884901637
345	285	5	884901701
345	216	5	884901701
345	262	5	884901701
345	12	5	884901701
345	170	5	884902317
345	48	5	884902317
345	100	5	884902317
345	196	5	884902317
345	223	5	884902317
345	56	5	884902317
345	191	5	884902317
345	173	5	884902317
345	64	5	884902317
345	302	5	884902317
345	298	5	884902339
450	345	2	884906309
85	328	3	884906441
85	984	2	884906441
385	18	5	884915008
345	98	5	884916235
345	86	4	884916235
345	481	3	884916260
345	469	5	884916274
345	58	4	884916322
345	956	4	884916322
345	200	4	884916339
345	318	5	884916354
345	28	3	884916441
345	518	4	884916484
345	238	5	884916495
345	258	4	884916532
345	323	3	884916551
345	988	2	884916551
246	993	3	884920770
246	50	5	884920788
246	423	3	884920900
246	96	3	884920900
246	1	4	884920918
246	178	5	884920918
246	56	1	884920948
246	95	3	884920949
246	919	4	884920949
246	216	3	884920949
246	675	4	884920978
246	181	5	884920978
246	633	3	884920997
246	588	4	884920998
246	100	4	884921033
246	223	5	884921033
246	652	5	884921033
246	215	2	884921058
246	83	4	884921086
246	174	3	884921086
246	195	3	884921138
246	69	3	884921202
246	1039	4	884921227
246	173	5	884921227
246	8	3	884921245
246	132	4	884921319
246	210	3	884921319
246	24	4	884921345
246	175	4	884921362
246	1073	4	884921380
246	239	3	884921380
246	1101	5	884921380
246	208	4	884921394
246	265	4	884921411
246	185	5	884921428
246	98	4	884921428
246	238	5	884921429
246	418	3	884921453
246	433	5	884921488
246	596	3	884921511
246	432	3	884921511
246	741	5	884921533
246	228	3	884921558
246	201	5	884921594
246	164	3	884921613
246	176	4	884921613
246	475	4	884921637
246	651	4	884921638
246	204	3	884921638
246	81	5	884921638
246	92	1	884921661
246	431	3	884921661
246	161	3	884921679
246	735	4	884921679
246	133	3	884921705
246	151	5	884921727
246	477	4	884921767
246	117	3	884921767
246	1220	3	884921794
246	721	4	884921794
246	109	5	884921794
246	77	2	884921839
246	196	3	884921861
246	111	3	884921861
246	425	5	884921918
246	12	5	884921948
246	55	4	884921948
246	184	4	884921948
246	235	3	884921965
246	597	2	884921965
246	236	4	884921986
246	82	2	884921986
246	172	5	884922042
246	746	4	884922070
246	230	3	884922070
246	198	4	884922196
246	288	5	884922235
246	66	3	884922252
246	420	3	884922272
246	385	1	884922272
246	202	3	884922272
246	97	3	884922272
246	68	5	884922341
246	724	4	884922383
246	25	3	884922383
246	853	5	884922383
246	404	3	884922434
246	568	4	884922451
246	227	4	884922475
246	284	1	884922475
246	616	5	884922475
246	469	3	884922475
246	547	4	884922512
246	11	4	884922512
246	441	3	884922538
246	628	1	884922554
246	211	4	884922605
246	1135	1	884922605
246	121	4	884922627
246	393	3	884922627
246	99	3	884922657
246	17	2	884922658
246	289	2	884922658
246	739	2	884922678
246	403	4	884922697
246	447	3	884922714
246	101	2	884922740
246	29	1	884922740
246	550	3	884922740
246	219	5	884922801
246	1218	3	884922801
246	665	4	884922831
246	1044	1	884922869
246	559	3	884922898
246	231	1	884922898
246	402	3	884922917
246	679	2	884922917
246	470	4	884922964
246	451	2	884923003
246	159	3	884923003
246	356	2	884923047
246	416	3	884923047
246	672	4	884923047
246	232	3	884923073
246	572	3	884923127
246	118	1	884923175
246	410	1	884923175
246	38	2	884923175
246	412	1	884923305
246	578	2	884923306
246	226	2	884923329
246	80	2	884923329
246	658	4	884923329
246	567	5	884923348
246	409	2	884923372
246	1222	3	884923372
246	3	2	884923390
246	790	3	884923405
246	1232	1	884923425
246	561	1	884923445
246	426	3	884923471
246	802	1	884923471
246	541	3	884923487
246	94	2	884923505
246	240	3	884923547
246	941	1	884923547
246	570	1	884923592
246	720	1	884923592
246	384	2	884923632
246	1028	3	884923653
246	155	1	884923687
246	849	1	884923687
246	411	3	884923715
246	444	4	884923715
246	138	1	884923715
246	401	1	884923750
246	809	2	884923767
246	1139	2	884923811
246	585	1	884923811
246	41	2	884923811
246	827	1	884923829
246	841	1	884923829
246	728	1	884923829
246	932	1	884923864
246	576	1	884923864
246	67	2	884923893
246	145	1	884923922
246	413	4	884923922
246	158	1	884923955
246	1228	1	884923971
246	1188	3	884924001
246	798	2	884924001
246	831	1	884924025
246	1411	2	884924026
246	719	4	884924026
246	765	2	884924026
246	840	4	884924045
246	257	4	884924327
246	250	4	884924327
246	748	1	884924441
246	294	2	884924460
246	252	1	884924473
246	1052	1	884924710
246	369	3	884924710
246	1089	1	884924710
246	254	1	884924710
246	406	3	884924749
246	930	2	884924764
246	981	1	884924765
246	743	1	884924780
246	368	1	884924813
246	758	1	884924813
246	895	5	884924976
246	260	5	884924991
246	816	4	884925218
311	100	1	884963136
311	275	4	884963136
311	15	5	884963136
311	125	4	884963179
311	1093	5	884963180
311	1	4	884963202
311	118	3	884963203
311	282	5	884963228
311	471	4	884963254
311	276	4	884963282
311	9	4	884963365
304	288	3	884966696
304	310	3	884966697
304	879	3	884966972
304	286	1	884967017
304	895	3	884967017
304	681	2	884967167
304	328	3	884967167
304	259	1	884967253
304	243	3	884967391
304	323	3	884967391
304	893	3	884967520
304	682	3	884967520
304	343	3	884967896
304	742	3	884968078
304	275	4	884968264
304	111	3	884968264
304	294	4	884968415
304	298	5	884968415
304	322	4	884968415
304	278	4	884968415
304	763	4	884968415
304	271	4	884968415
304	313	5	884968415
304	237	5	884968415
304	274	4	884968415
304	300	5	884968415
768	272	5	884970491
634	313	5	884980565
634	258	4	884980585
905	258	3	884982806
905	333	3	884982806
905	302	5	884982870
905	313	4	884982870
279	685	3	884982881
279	469	4	884982881
279	1239	1	884982882
905	328	3	884983034
905	326	3	884983034
905	751	3	884983034
905	345	4	884983089
279	216	3	884983225
905	245	3	884983273
905	322	3	884983341
905	873	3	884983396
905	321	4	884983463
905	319	2	884983463
905	301	4	884983556
905	294	3	884983556
905	300	4	884983556
905	748	2	884983627
905	879	3	884983627
905	742	4	884983888
905	100	4	884983888
905	282	3	884983889
905	124	4	884983889
905	237	3	884983951
905	591	4	884983951
905	471	4	884983952
905	125	3	884984009
905	129	4	884984009
905	117	3	884984066
905	508	4	884984066
905	116	3	884984066
905	150	4	884984148
905	273	3	884984148
905	137	3	884984148
905	717	1	884984149
905	871	2	884984149
905	1051	2	884984329
905	475	3	884984329
905	7	4	884984329
905	458	4	884984382
905	1011	3	884984382
279	820	4	884984955
279	129	1	884986081
279	1206	5	884986688
340	174	4	884989913
340	179	1	884989963
340	204	4	884990004
340	265	5	884990470
340	50	4	884990546
340	435	4	884990546
340	423	4	884990583
340	215	5	884990620
340	172	4	884990620
340	418	5	884990669
340	143	5	884990669
340	173	5	884990703
340	66	5	884990798
340	196	4	884990861
340	378	5	884990891
340	71	5	884990891
340	402	4	884990922
345	1	3	884990938
340	497	5	884990951
340	199	5	884990988
340	1	5	884990988
345	237	4	884991077
345	14	4	884991077
345	137	4	884991077
345	919	2	884991077
340	186	4	884991082
340	95	5	884991083
340	486	4	884991083
345	150	5	884991105
345	283	4	884991105
345	126	5	884991105
345	1281	4	884991105
345	628	3	884991105
340	480	5	884991114
345	1011	3	884991127
345	471	3	884991127
345	93	4	884991191
345	742	4	884991191
345	125	3	884991191
345	151	5	884991191
345	845	3	884991220
345	13	4	884991220
345	117	4	884991220
345	15	4	884991220
340	180	3	884991236
345	473	2	884991244
345	111	4	884991244
345	274	3	884991267
345	696	3	884991267
345	1008	3	884991267
345	762	5	884991285
345	405	4	884991285
345	235	3	884991285
345	1017	2	884991303
345	148	3	884991303
345	744	4	884991348
345	846	4	884991348
345	284	4	884991348
340	588	5	884991369
340	584	3	884991369
345	121	3	884991384
345	676	4	884991384
345	25	3	884991384
340	15	5	884991396
340	526	5	884991396
345	282	3	884991419
340	181	4	884991431
340	211	3	884991431
345	1048	2	884991436
345	280	3	884991457
345	220	3	884991457
345	1047	4	884991457
345	866	3	884991476
345	291	3	884991476
345	278	3	884991505
345	476	3	884991505
340	205	4	884991516
345	118	3	884991520
340	417	5	884991544
340	520	5	884991544
345	1009	2	884991546
345	815	3	884991546
345	974	3	884991581
340	662	2	884991584
340	88	5	884991584
345	412	3	884991600
345	620	2	884991614
340	274	4	884991618
340	428	1	884991618
340	946	5	884991647
340	969	5	884991647
345	287	4	884991670
340	502	2	884991678
345	980	4	884991688
340	1133	5	884991742
340	504	1	884991742
345	479	4	884991812
340	405	5	884991817
345	234	4	884991831
345	172	4	884991831
345	655	4	884991851
345	42	2	884991873
345	204	4	884991925
345	87	5	884991984
345	684	4	884992005
345	464	3	884992084
345	470	4	884992084
345	588	3	884992100
345	498	4	884992117
345	197	4	884992141
345	485	4	884992141
345	416	4	884992142
345	241	4	884992142
345	433	4	884992142
345	65	4	884992158
345	210	4	884992174
345	461	3	884992175
345	566	3	884992194
345	202	3	884992218
345	218	3	884992218
345	70	5	884992248
345	79	4	884992291
345	11	4	884992337
345	50	5	884992367
345	174	4	884992367
112	313	5	884992444
112	750	4	884992444
112	887	5	884992444
112	310	4	884992444
112	690	4	884992462
345	317	4	884992465
345	181	4	884992479
112	321	3	884992484
112	286	4	884992484
112	258	3	884992484
345	651	4	884992493
112	754	4	884992508
112	300	4	884992508
112	303	4	884992535
112	327	1	884992535
112	333	4	884992566
112	294	3	884992566
112	328	4	884992566
112	301	3	884992566
112	879	4	884992566
112	307	4	884992585
112	331	4	884992603
112	323	3	884992651
112	984	3	884992651
112	269	3	884992651
112	748	3	884992651
112	689	4	884992668
112	289	5	884992690
112	322	4	884992690
112	245	4	884992691
112	678	3	884992714
112	325	1	884992714
345	382	4	884992725
112	751	4	884992754
345	69	4	884992755
345	44	3	884992770
345	708	3	884992786
112	937	4	884992801
345	582	5	884992807
345	387	4	884992823
112	312	5	884992872
345	949	3	884992897
345	736	3	884992897
345	5	3	884992922
345	403	3	884992922
345	71	3	884992922
345	88	4	884992940
345	143	5	884992940
345	131	4	884992998
345	81	4	884992998
345	91	4	884993016
345	739	4	884993016
345	709	4	884993033
345	568	4	884993047
345	66	3	884993069
345	715	4	884993069
345	33	4	884993069
345	367	4	884993069
345	451	5	884993085
345	772	4	884993121
345	747	3	884993139
345	724	5	884993139
345	639	4	884993139
345	702	4	884993418
345	385	3	884993418
345	660	5	884993418
345	226	3	884993418
345	732	4	884993418
345	737	3	884993418
345	378	4	884993436
345	1101	4	884993436
345	402	4	884993464
345	443	5	884993464
345	972	4	884993464
345	215	4	884993464
345	393	3	884993485
345	239	4	884993485
345	381	4	884993505
345	49	3	884993505
345	54	3	884993506
345	26	3	884993555
345	77	3	884993555
345	161	3	884993555
345	4	4	884993619
345	738	3	884993636
345	781	3	884993636
345	570	2	884993662
345	40	3	884993662
345	716	3	884993686
345	356	3	884993686
345	1221	3	884993703
345	51	5	884993744
345	365	2	884993760
345	722	3	884993783
345	550	3	884993784
345	38	2	884993830
299	895	2	884993860
345	1074	3	884993890
345	43	3	884993890
345	1053	3	884993903
345	941	3	884993932
345	955	4	884993932
345	1247	2	884993996
345	248	5	884994083
345	251	5	884994119
345	1007	5	884994119
345	535	3	884994136
345	246	4	884994156
345	297	4	884994156
345	255	4	884994156
345	1082	2	884994569
345	1226	3	884994592
345	293	4	884994592
345	534	4	884994592
345	295	4	884994592
345	1160	3	884994606
345	1012	3	884994606
345	1016	3	884994619
345	1315	3	884994631
345	1014	3	884994643
345	244	3	884994658
345	1023	2	884994658
345	1096	3	884994682
414	313	4	884998953
414	258	5	884998953
414	272	5	884998953
414	302	5	884998953
414	270	5	884998972
414	264	3	884998993
414	310	4	884998993
414	346	5	884999037
414	340	4	884999066
414	300	4	884999066
414	288	5	884999066
414	678	1	884999066
414	324	4	884999127
414	301	3	884999128
414	294	2	884999128
758	124	5	884999132
758	222	4	884999132
758	50	4	884999132
758	271	4	884999132
758	230	4	884999132
758	227	4	884999133
758	380	4	884999133
414	748	3	884999147
414	895	4	884999170
414	260	3	884999193
414	343	2	884999193
414	325	3	884999193
414	886	4	884999286
414	11	5	884999347
414	690	4	884999347
414	433	5	884999394
414	100	5	884999439
71	346	4	885016248
71	357	5	885016495
71	153	4	885016495
758	350	4	885016523
71	64	4	885016536
71	135	4	885016536
71	98	4	885016536
71	134	3	885016614
71	168	5	885016641
71	50	3	885016784
71	923	5	885016882
71	175	4	885016882
71	56	5	885016930
71	177	2	885016961
71	65	5	885016961
71	197	5	885016990
71	282	3	885016990
362	302	5	885019260
362	333	5	885019261
362	347	5	885019261
362	288	4	885019304
362	300	5	885019304
362	313	4	885019304
362	879	5	885019357
362	294	3	885019357
362	268	2	885019435
362	321	2	885019435
362	258	4	885019435
362	336	2	885019468
362	312	5	885019504
362	245	4	885019504
362	689	5	885019504
362	328	2	885019504
362	350	5	885019537
362	332	5	885019537
362	748	1	885019592
362	678	2	885019651
362	323	2	885019651
362	322	3	885019651
362	264	1	885019695
362	683	1	885019722
362	1025	2	885019746
328	302	4	885044380
328	333	3	885044418
328	690	3	885044418
328	286	5	885044452
328	343	3	885044452
328	258	5	885044482
328	750	4	885044519
328	289	4	885044566
328	328	4	885044566
328	327	3	885044566
328	879	3	885044566
328	326	4	885044607
328	301	2	885044607
328	754	4	885044607
328	271	3	885044607
328	300	5	885044640
328	270	2	885044641
328	245	4	885044703
328	689	5	885044733
328	294	3	885044733
328	315	4	885044782
328	322	3	885044782
328	332	3	885044782
328	299	2	885044904
328	323	3	885044940
328	984	3	885044940
328	260	2	885044940
328	331	4	885045085
328	748	3	885045245
328	447	2	885045528
328	172	4	885045528
328	199	4	885045528
328	1135	1	885045528
328	12	5	885045528
328	127	5	885045645
328	223	4	885045645
328	182	2	885045678
328	515	5	885045678
328	511	4	885045678
328	50	4	885045702
328	318	5	885045740
328	427	3	885045740
328	144	4	885045740
